review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV00501,2024-08-03,2024,8,Q3,Foyles,Books & Media,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00502,2024-04-17,2024,4,Q2,Sports Direct,Sports & Outdoors,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00509,2023-03-31,2023,3,Q1,Boots,Health & Beauty,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00510,2024-07-01,2024,7,Q3,Foyles,Books & Media,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00511,2023-12-08,2023,12,Q4,Robert Dyas,Home & Kitchen,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00514,2022-07-19,2022,7,Q3,John Lewis,Clothing & Fashion,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00518,2023-01-13,2023,1,Q1,Book Depository,Books & Media,2,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00519,2023-02-09,2023,2,Q1,Boohoo,Clothing & Fashion,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00521,2022-07-28,2022,7,Q3,Marks & Spencer,Clothing & Fashion,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. I am seeking compensation.,negative,safety,safety,True,safety_hazard|health_risk,17,130
REV00525,2023-09-02,2023,9,Q3,Wayfair UK,Home & Kitchen,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00526,2022-08-30,2022,8,Q3,Foyles,Books & Media,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00528,2024-02-25,2024,2,Q1,Book Depository,Books & Media,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00531,2022-10-07,2022,10,Q4,Waterstones,Books & Media,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00535,2024-07-25,2024,7,Q3,IKEA UK,Home & Kitchen,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00537,2024-06-22,2024,6,Q2,Argos,Home & Kitchen,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00539,2024-06-18,2024,6,Q2,Ebuyer,Electronics,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00551,2024-12-30,2024,12,Q4,GO Outdoors,Sports & Outdoors,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00553,2022-09-25,2022,9,Q3,Wayfair UK,Home & Kitchen,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00555,2024-06-22,2024,6,Q2,GO Outdoors,Sports & Outdoors,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00557,2022-06-18,2022,6,Q2,Marks & Spencer,Clothing & Fashion,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00560,2023-04-09,2023,4,Q2,Boohoo,Clothing & Fashion,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00561,2022-09-04,2022,9,Q3,Book Depository,Books & Media,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00564,2022-05-21,2022,5,Q2,Boohoo,Clothing & Fashion,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. This is completely unacceptable.,negative,general,general,True,legal_threat|fraud_scam,20,142
REV00567,2024-02-26,2024,2,Q1,ASOS,Clothing & Fashion,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00568,2023-07-22,2023,7,Q3,Robert Dyas,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00569,2023-08-07,2023,8,Q3,Decathlon UK,Sports & Outdoors,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00573,2024-12-17,2024,12,Q4,Boohoo,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00574,2024-05-11,2024,5,Q2,AO.com,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00578,2024-04-03,2024,4,Q2,Halfords,Sports & Outdoors,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. Avoid this company.,negative,safety,safety,True,safety_hazard,18,128
REV00579,2023-07-23,2023,7,Q3,Scan Computers,Electronics,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00587,2022-03-02,2022,3,Q1,IKEA UK,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. I have documented everything.,negative,general,general,True,legal_threat|data_privacy,20,138
REV00591,2022-08-25,2022,8,Q3,IKEA UK,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00596,2022-04-18,2022,4,Q2,Scan Computers,Electronics,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00598,2022-06-26,2022,6,Q2,LookFantastic,Health & Beauty,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. Urgent action required.,negative,general,general,True,legal_threat|data_privacy,19,132
REV00599,2023-08-21,2023,8,Q3,Book Depository,Books & Media,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00602,2023-12-11,2023,12,Q4,ASOS,Clothing & Fashion,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00603,2023-09-22,2023,9,Q3,Decathlon UK,Sports & Outdoors,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00604,2024-10-04,2024,10,Q4,Currys,Electronics,2,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00611,2022-12-03,2022,12,Q4,John Lewis,Clothing & Fashion,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00618,2022-05-07,2022,5,Q2,Boots,Health & Beauty,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00623,2024-05-23,2024,5,Q2,GO Outdoors,Sports & Outdoors,2,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00627,2023-02-13,2023,2,Q1,AO.com,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00628,2024-02-23,2024,2,Q1,Halfords,Sports & Outdoors,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00631,2023-07-30,2023,7,Q3,AO.com,Electronics,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00632,2022-11-23,2022,11,Q4,Ebuyer,Electronics,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00634,2024-03-06,2024,3,Q1,Waterstones,Books & Media,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I am seeking compensation.,negative,quality,quality|safety,True,legal_threat|child_safety,19,131
REV00636,2022-10-19,2022,10,Q4,Wiggle,Sports & Outdoors,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00639,2023-02-17,2023,2,Q1,Scan Computers,Electronics,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00642,2022-07-26,2022,7,Q3,Amazon UK,Books & Media,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00643,2024-06-13,2024,6,Q2,Wayfair UK,Home & Kitchen,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00650,2022-12-10,2022,12,Q4,Decathlon UK,Sports & Outdoors,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00653,2024-03-01,2024,3,Q1,Wayfair UK,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00655,2023-04-07,2023,4,Q2,Argos,Home & Kitchen,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00667,2023-01-14,2023,1,Q1,LookFantastic,Health & Beauty,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00670,2023-12-06,2023,12,Q4,Waterstones,Books & Media,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00671,2022-05-05,2022,5,Q2,Book Depository,Books & Media,1,REPEATED FRAUD: Fourth attempt to get a refund for a faulty product worth £800. Now involving CEDR. This is completely unacceptable.,negative,returns_refunds,returns_refunds|quality|price_value,True,legal_threat|fraud_scam,21,132
REV00674,2022-09-04,2022,9,Q3,Foyles,Books & Media,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00681,2023-12-06,2023,12,Q4,Scan Computers,Electronics,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. Urgent action required.,negative,safety,safety,True,safety_hazard|health_risk,16,127
REV00691,2022-03-01,2022,3,Q1,Halfords,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00694,2023-05-11,2023,5,Q2,Cult Beauty,Health & Beauty,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00696,2023-06-14,2023,6,Q2,Foyles,Books & Media,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00697,2022-04-12,2022,4,Q2,Decathlon UK,Sports & Outdoors,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00698,2023-04-07,2023,4,Q2,John Lewis,Clothing & Fashion,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. This is completely unacceptable.,negative,quality,quality|safety,True,legal_threat|child_safety,19,137
REV00701,2024-05-17,2024,5,Q2,Marks & Spencer,Clothing & Fashion,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00704,2023-09-04,2023,9,Q3,Amazon UK,Books & Media,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00706,2023-01-21,2023,1,Q1,Wiggle,Sports & Outdoors,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00707,2024-04-07,2024,4,Q2,John Lewis,Clothing & Fashion,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I have documented everything.,negative,quality,quality|safety,True,legal_threat|child_safety,19,134
REV00709,2024-04-08,2024,4,Q2,GO Outdoors,Sports & Outdoors,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00710,2023-12-04,2023,12,Q4,Boots,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00712,2023-01-06,2023,1,Q1,Wiggle,Sports & Outdoors,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00715,2023-11-10,2023,11,Q4,IKEA UK,Home & Kitchen,1,DATA BREACH: My personal and payment data appears to have been compromised. Taking legal action immediately. Avoid this company.,negative,general,general,True,legal_threat|data_privacy,19,128
REV00716,2022-08-30,2022,8,Q3,Wayfair UK,Home & Kitchen,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00717,2024-08-25,2024,8,Q3,Boots,Health & Beauty,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00719,2023-12-03,2023,12,Q4,Boots,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00726,2023-05-25,2023,5,Q2,Argos,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00727,2024-02-25,2024,2,Q1,Marks & Spencer,Clothing & Fashion,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00733,2022-04-10,2022,4,Q2,Dunelm,Home & Kitchen,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00743,2022-08-15,2022,8,Q3,IKEA UK,Home & Kitchen,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00746,2022-03-22,2022,3,Q1,Robert Dyas,Home & Kitchen,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00749,2023-07-04,2023,7,Q3,Sports Direct,Sports & Outdoors,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00752,2022-11-23,2022,11,Q4,Holland & Barrett,Health & Beauty,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00754,2022-03-01,2022,3,Q1,Book Depository,Books & Media,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV00756,2022-01-26,2022,1,Q1,Boots,Health & Beauty,5,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00757,2023-04-04,2023,4,Q2,Halfords,Sports & Outdoors,1,REPEATED FRAUD: Fourth attempt to get a refund for a faulty product worth £800. Now involving CEDR. I am seeking compensation.,negative,returns_refunds,returns_refunds|quality|price_value,True,legal_threat|fraud_scam,21,126
REV00759,2022-11-01,2022,11,Q4,Sports Direct,Sports & Outdoors,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00760,2024-11-01,2024,11,Q4,Foyles,Books & Media,4,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00765,2024-04-06,2024,4,Q2,Dunelm,Home & Kitchen,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00767,2024-07-23,2024,7,Q3,Foyles,Books & Media,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00770,2023-12-01,2023,12,Q4,TechDirect UK,Electronics,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. I have documented everything.,negative,quality,quality|safety,True,legal_threat|child_safety,19,134
REV00779,2023-07-15,2023,7,Q3,Book Depository,Books & Media,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00782,2023-02-16,2023,2,Q1,Argos,Home & Kitchen,4,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00786,2024-09-10,2024,9,Q3,Decathlon UK,Sports & Outdoors,1,FRAUD: Never received item worth £450. Tracking shows delivered but nothing arrived. Police report filed. I am seeking compensation.,negative,delivery,delivery|price_value,True,legal_threat|fraud_scam,19,132
REV00789,2022-04-26,2022,4,Q2,TechDirect UK,Electronics,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00790,2023-05-29,2023,5,Q2,Marks & Spencer,Clothing & Fashion,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. Urgent action required.,negative,general,general,True,legal_threat|fraud_scam,19,133
REV00792,2022-07-29,2022,7,Q3,John Lewis,Clothing & Fashion,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00793,2023-05-02,2023,5,Q2,Foyles,Books & Media,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00797,2023-02-07,2023,2,Q1,Wiggle,Sports & Outdoors,1,REPEATED FRAUD: Fourth attempt to get a refund for a faulty product worth £800. Now involving CEDR. I am seeking compensation.,negative,returns_refunds,returns_refunds|quality|price_value,True,legal_threat|fraud_scam,21,126
REV00801,2024-08-13,2024,8,Q3,John Lewis,Clothing & Fashion,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00802,2022-04-15,2022,4,Q2,Sports Direct,Sports & Outdoors,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00807,2023-03-24,2023,3,Q1,Marks & Spencer,Clothing & Fashion,5,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00809,2022-03-23,2022,3,Q1,Wiggle,Sports & Outdoors,1,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00810,2023-06-10,2023,6,Q2,Wiggle,Sports & Outdoors,5,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00813,2024-12-28,2024,12,Q4,Argos,Home & Kitchen,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00816,2024-07-29,2024,7,Q3,Decathlon UK,Sports & Outdoors,1,SCAM ALERT: Charged me three times for one order and completely unresponsive. Reporting to Trading Standards. I have documented everything.,negative,general,general,True,legal_threat|fraud_scam,20,139
REV00824,2023-08-28,2023,8,Q3,John Lewis,Clothing & Fashion,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00825,2022-10-17,2022,10,Q4,Sports Direct,Sports & Outdoors,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00830,2022-05-30,2022,5,Q2,John Lewis,Clothing & Fashion,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00831,2024-09-24,2024,9,Q3,Dunelm,Home & Kitchen,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00838,2024-09-24,2024,9,Q3,Superdrug,Health & Beauty,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00840,2022-06-04,2022,6,Q2,John Lewis,Clothing & Fashion,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00841,2023-03-12,2023,3,Q1,Scan Computers,Electronics,2,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00842,2024-08-24,2024,8,Q3,Scan Computers,Electronics,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00848,2022-03-29,2022,3,Q1,ASOS,Clothing & Fashion,4,Very pleased with my order. The quality is outstanding and shipping was incredibly fast. Will return.,positive,delivery,delivery|returns_refunds|quality,True,health_risk,16,101
REV00849,2024-08-19,2024,8,Q3,Sports Direct,Sports & Outdoors,2,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00854,2024-10-24,2024,10,Q4,Robert Dyas,Home & Kitchen,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00856,2022-11-19,2022,11,Q4,Wiggle,Sports & Outdoors,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00860,2022-11-26,2022,11,Q4,Currys,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00866,2023-04-16,2023,4,Q2,Wiggle,Sports & Outdoors,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00867,2023-02-19,2023,2,Q1,Superdrug,Health & Beauty,4,Outstanding customer service when I had a query. They resolved everything within hours. Absolutely brilliant.,positive,customer_service,customer_service,True,health_risk,15,109
REV00870,2024-09-14,2024,9,Q3,Foyles,Books & Media,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. I have documented everything.,negative,safety,safety,True,safety_hazard|health_risk,17,133
REV00873,2022-07-20,2022,7,Q3,Boohoo,Clothing & Fashion,1,DANGEROUS: Electrical item overheated and melted. Lucky we were home. Reporting to product safety authority. Urgent action required.,negative,safety,safety,True,safety_hazard,18,132
REV00878,2023-06-04,2023,6,Q2,LookFantastic,Health & Beauty,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00879,2023-07-19,2023,7,Q3,Argos,Home & Kitchen,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00880,2024-09-15,2024,9,Q3,GO Outdoors,Sports & Outdoors,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. Avoid this company.,negative,quality,quality|safety,True,legal_threat|child_safety,18,124
REV00884,2022-04-17,2022,4,Q2,Book Depository,Books & Media,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00885,2022-10-25,2022,10,Q4,Boohoo,Clothing & Fashion,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00895,2023-12-14,2023,12,Q4,TechDirect UK,Electronics,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00897,2024-04-13,2024,4,Q2,Cult Beauty,Health & Beauty,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00899,2023-05-28,2023,5,Q2,Scan Computers,Electronics,5,Top quality item at a very fair price. The seller went above and beyond. Will definitely shop again.,positive,quality,quality|price_value,True,health_risk,18,100
REV00909,2022-09-03,2022,9,Q3,John Lewis,Clothing & Fashion,4,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00910,2024-09-14,2024,9,Q3,Ebuyer,Electronics,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00912,2024-03-25,2024,3,Q1,Holland & Barrett,Health & Beauty,1,DISCRIMINATION: Staff member made racist comments during my complaint call. Unacceptable and illegal. Urgent action required.,negative,customer_service,customer_service,True,health_risk|discrimination,16,125
REV00918,2024-01-20,2024,1,Q1,Marks & Spencer,Clothing & Fashion,1,"Never again. Item faulty out of the box, returns policy deliberately confusing. Trading Standards notified.",negative,returns_refunds,returns_refunds|quality|packaging,True,legal_threat,15,107
REV00921,2024-06-04,2024,6,Q2,WHSmith,Books & Media,4,Brilliant experience shopping here. Product quality is amazing and delivery was the very next day.,positive,delivery,delivery|quality,True,health_risk,15,98
REV00922,2022-01-20,2022,1,Q1,Holland & Barrett,Health & Beauty,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00924,2024-03-26,2024,3,Q1,Wayfair UK,Home & Kitchen,1,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
